domain,url,status,title,h1,h2_headings,file_status,topic_cluster,cluster_score,interim_triage,redirect_to_url
nakanodent.com,https://nakanodent.com/blog/archives/8537/,200,最近の日本の歯科はジルコニアの使用が増えています。ただジルコニアにも光と影があります 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@最近の日本の歯科はジルコニアの使用が増えています。ただジルコニアにも光と影があります,"ジルコニアの「光」―大きなメリット, ジルコニアの「影」―注意すべき点, 当院でのジルコニア活用と患者さまへのご提案, まとめ ― 光と影を理解して選択を",正常,C21_セラミック治療・基礎と適応,0.2886,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e5%8f%a3%e8%85%94%e3%82%b1%e3%82%a2/,200,"Tag Archive for ""口腔ケア 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,口腔ケア,正常,C32_訪問歯科・高齢者歯科,0.2218,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e5%b0%8f%e5%85%90%e6%ad%af%e7%a7%91/,200,"Tag Archive for ""小児歯科 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,小児歯科,正常,C12_小児矯正・基礎と適齢期,0.2108,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8803/,200,歯科医院見学の旅 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C08_インプラント・術式と材料選択,0.4103,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e5%8f%a3%e8%87%ad/,200,"Tag Archive for ""口臭 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,口臭,正常,C33_主訴・症状起点,0.1964,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e5%af%a9%e7%be%8e%e6%ad%af%e7%a7%91/,200,"Tag Archive for ""審美歯科 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,審美歯科,正常,C40_地域・アクセス・診療時間,0.1786,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e3%83%9b%e3%83%af%e3%82%a4%e3%83%88%e3%83%8b%e3%83%b3%e3%82%b0/,200,"Tag Archive for ""ホワイトニング 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,ホワイトニング,正常,C19_ホワイトニング・基礎と方式,0.504,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e3%82%b6%e3%82%a4%e3%82%b4%e3%83%9e%e3%82%a4%e3%83%b3%e3%83%97%e3%83%a9%e3%83%b3%e3%83%88/,200,"Tag Archive for ""ザイゴマインプラント 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,ザイゴマインプラント,正常,C09_インプラント・全顎・オールオン4,0.5355,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e3%83%9e%e3%82%a4%e3%82%af%e3%83%ad%e3%82%b9%e3%82%b3%e3%83%bc%e3%83%97/,200,"Tag Archive for ""マイクロスコープ 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,マイクロスコープ,正常,C23_マイクロスコープ精密治療,0.5336,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e5%85%a5%e3%82%8c%e6%ad%af/,200,"Tag Archive for ""入れ歯 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,入れ歯,正常,C24_自費入れ歯・義歯,0.3776,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e3%82%bb%e3%83%a9%e3%83%9f%e3%83%83%e3%82%af%e6%b2%bb%e7%99%82/,200,"Tag Archive for ""セラミック治療 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,セラミック治療,正常,C21_セラミック治療・基礎と適応,0.3916,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/implant/,200,「当院のインプラント治療」ページ1/8 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,当院のインプラント治療,要確認（ファイル名フラグ）,C07_インプラント・基礎理解,0.4344,要確認,
nakanodent.com,https://nakanodent.com/blog/archives/category/activity/,200,「岡山なかの歯科・矯正歯科クリニックの活動記録」ページ1/4 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニックの活動記録,正常,C44_指名検索化・ブランディング,0.2746,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/perio/,200,「当院の虫歯・歯周病治療」ページ1/6 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,当院の虫歯・歯周病治療,正常,C27_一般歯科・虫歯と痛み,0.4879,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/all-on-4/,200,「岡山なかの歯科・矯正歯科クリニックのオールオン４」ページ1/11 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニックのオールオン４,正常,C09_インプラント・全顎・オールオン4,0.5034,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/tag/%e3%82%a4%e3%83%b3%e3%83%93%e3%82%b6%e3%83%a9%e3%82%a4%e3%83%b3/,200,"Tag Archive for ""インビザライン 岡山なかの歯科・矯正歯科クリニック",岡山なかの歯科・矯正歯科クリニック,インビザライン,正常,C02_マウスピース矯正・ブランド比較,0.4838,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/cosmeticdentistry/,200,「当院の審美歯科治療」ページ1/4 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,当院の審美歯科治療,正常,C34_院長・医師プロフィール,0.2586,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/invisalign/,200,「岡山なかの歯科・矯正歯科クリニックのインビザライン」ページ1/3 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニックのインビザライン,正常,C02_マウスピース矯正・ブランド比較,0.5256,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/category/dental/,200,「歯科医師が教えるここだけの歯の話」ページ1/6 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,歯科医師が教えるここだけの歯の話,正常,C19_ホワイトニング・基礎と方式,0.4224,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6577/,200,歯科医師が発見！口内環境と全身の健康の関係性その3 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,"口内環境と全身の健康の関係性その3, 歯やお口のお悩みは当院へご相談ください！",正常,C27_一般歯科・虫歯と痛み,0.2416,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8539/,200,RSK山陽放送ラジオ　体にいい話 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C05_マウスピース矯正・大人の矯正,0.2787,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6571/,200,歯科医師が発見！口内環境と全身の健康の関係性その1 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,"口内環境と全身の健康の関係性その1, 歯やお口のお悩みは当院へご相談ください！",正常,C27_一般歯科・虫歯と痛み,0.2416,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8478/,200,日本口腔インプラント学会　中国・四国支部学術大会 が12月13日14日に岡山市のルネスホールで開催されます。 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@何か有意義な発表が私に出来るのであろうか？,,正常,C10_インプラント・リスクと医院選び,0.4363,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/6729/,200,行列、行列、行列 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック @@私はコロナが終わった夏の札幌を甘く見ていた。@@私はコロナが終わった夏の札幌を甘く見ていた。,,正常,C42_医院の取り組み・理念・特色,0.2728,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8812/,200,イラン・イスラエル紛争が歯科医院に及ぼす悪影響 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,"１．歯科材料費の高騰（特に金属）, ２．物流コストとエネルギー価格の上昇, ３．円安による輸入製品の値上がり, ４．患者さんの受診抑制, 結論：歯科医院の経営悪化リスク",正常,C21_セラミック治療・基礎と適応,0.4517,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/8605/,200,お酒と私 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.3947,維持・部分更新,
nakanodent.com,https://nakanodent.com/blog/archives/7755/,200,インプラントと芸能人について 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4251,維持・部分更新,
